Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
B15,52.46614137493074,-1.923584062157369,Simpsons,52.46840011481039,-1.9229856133460999,Restaurant
B15,52.46614137493074,-1.923584062157369,The Highfield,52.468662,-1.922498,Gastropub
B15,52.46614137493074,-1.923584062157369,The Edgbaston Boutique Hotel & Cocktail Lounge,52.4688310798708,-1.9233644753694534,Hotel
B15,52.46614137493074,-1.923584062157369,Birmingham Botanical Gardens & Glasshouses,52.46721534760297,-1.9294267226849235,Botanical Garden
B15,52.46614137493074,-1.923584062157369,The Physician,52.4704065,-1.9241729,Pub
B15,52.46614137493074,-1.923584062157369,Costa Coffee,52.46860463423939,-1.9260136765698224,Coffee Shop
B15,52.46614137493074,-1.923584062157369,The Melt,52.46270934415475,-1.924933029370584,Pizza Place
B16,52.47714189031819,-1.9342434253572236,Edgbaston Reservoir,52.47797556763347,-1.9362975851751933,Reservoir
B16,52.47714189031819,-1.9342434253572236,Reservoir News,52.47768303988421,-1.9350822098176823,Convenience Store
B16,52.47714189031819,-1.9342434253572236,Edgbaston Reservoir Cafe,52.477681331321456,-1.935089859261391,Café
B16,52.47714189031819,-1.9342434253572236,Agape Healthcare LTD,52.4763044,-1.929034300000012,Health & Beauty Service
B17,52.461217277121975,-1.958679673673319,Peel & Stone,52.457863,-1.9575522,Bakery
B17,52.461217277121975,-1.958679673673319,Harborne Swimming Pool & Fitness Centre,52.458491500263946,-1.9589022337618536,Gym / Fitness Center
B17,52.461217277121975,-1.958679673673319,Henry Wong,52.45812996343203,-1.9542229584236808,Cantonese Restaurant
B17,52.461217277121975,-1.958679673673319,Sabai Sabai,52.45806416447883,-1.9537327243360565,Thai Restaurant
B17,52.461217277121975,-1.958679673673319,Co-op Food,52.45829249348986,-1.9533039629459379,Grocery Store
B17,52.461217277121975,-1.958679673673319,Booboo Coffee,52.45862791953446,-1.958770004337261,Coffee Shop
B17,52.461217277121975,-1.958679673673319,The Vine,52.458072367665594,-1.954703066752083,Bar
B18,52.49134735751493,-1.9257231934035974,Costa Coffee,52.48873869829604,-1.930246353149414,Coffee Shop
B18,52.49134735751493,-1.9257231934035974,The Old Windmill,52.49092758340441,-1.9272744210042922,Bar
B18,52.49134735751493,-1.9257231934035974,City Fireworks,52.49530029984522,-1.9256549537177754,Fireworks Store
B18,52.49134735751493,-1.9257231934035974,London Sweet Centre,52.495093164964345,-1.9295476557124664,Dessert Shop
B19,52.497150033603575,-1.9057932975930696,Birmingham Futsal Arena,52.49554357980524,-1.907589278794138,Soccer Stadium
B19,52.497150033603575,-1.9057932975930696,Futsal,52.49583570945602,-1.9076776202299874,Soccer Field
B19,52.497150033603575,-1.9057932975930696,PlayFootball Birmingham,52.49553246690528,-1.9071578979492188,Soccer Field
B19,52.497150033603575,-1.9057932975930696,Kenny's Jamaican Patties,52.4994605,-1.9051203,Food Service
B2,52.489806276397964,-1.8963629211553545,Redpoint Climbing Centre,52.489348,-1.895928,Climbing Gym
B2,52.489806276397964,-1.8963629211553545,The Wolf,52.48649037415316,-1.9013120068766114,Bar
B2,52.489806276397964,-1.8963629211553545,The Asylum,52.48825175156702,-1.902291442235736,Music Venue
B2,52.489806276397964,-1.8963629211553545,The Bull,52.48647368340677,-1.89540421431864,Pub
B2,52.489806276397964,-1.8963629211553545,Gunmakers Arms,52.486399831275094,-1.8966704607009885,Pub
B2,52.489806276397964,-1.8963629211553545,Syriana,52.486571491275846,-1.901380149183218,Lebanese Restaurant
B2,52.489806276397964,-1.8963629211553545,Subway,52.492419504907254,-1.8988446320154997,Sandwich Place
B2,52.489806276397964,-1.8963629211553545,Matalan,52.49188101,-1.88990149,Clothing Store
B20,52.51551537526174,-1.919211179541855,Tesco Express,52.511365427551326,-1.91899,Grocery Store
B20,52.51551537526174,-1.919211179541855,Lea Hall Bowling Club,52.51645532,-1.91248384,Sports Club
B21,52.50694189292795,-1.9415663414927449,Costa Coffee,52.50389401362844,-1.9376391014797603,Coffee Shop
B21,52.50694189292795,-1.9415663414927449,Big Johns,52.504353407160686,-1.9403994318525173,Fast Food Restaurant
B21,52.50694189292795,-1.9415663414927449,Tasty Grill.,52.50436489246197,-1.9403038157713624,Food
B21,52.50694189292795,-1.9415663414927449,Lidl,52.504198466775,-1.94173532122553,Supermarket
B21,52.50694189292795,-1.9415663414927449,11c Bus Stop,52.50436079627366,-1.9386430097242777,Bus Stop
B21,52.50694189292795,-1.9415663414927449,Milan Sweet Centre,52.503746032714844,-1.936632752418518,Indian Restaurant
B23,52.52851610750113,-1.8552677516794478,Co-op Food,52.526064,-1.857772,Grocery Store
B23,52.52851610750113,-1.8552677516794478,Subway,52.525062227632816,-1.858575489393047,Sandwich Place
B23,52.52851610750113,-1.8552677516794478,The Village Green,52.525339,-1.859412,Pub
B23,52.52851610750113,-1.8552677516794478,MrSpeedyLocksmith,52.5309209,-1.8548566,Locksmith
B23,52.52851610750113,-1.8552677516794478,Modern China,52.52511487366479,-1.8597641716623745,Chinese Restaurant
B24,52.51960283382145,-1.8271536678337226,Food Yule Love,52.5222561,-1.8245567,Food Service
B24,52.51960283382145,-1.8271536678337226,Unipart Car Care Centre,52.52046,-1.83395,Auto Garage
B24,52.51960283382145,-1.8271536678337226,Papa John's Pizza,52.517325633240546,-1.821275083553246,Pizza Place
B25,52.4652531015946,-1.8216892353475829,Lidl,52.462296,-1.823606,Supermarket
B25,52.4652531015946,-1.8216892353475829,Holiday Inn Express Birmingham - South A45,52.4629898,-1.8255505,Hotel
B25,52.4652531015946,-1.8216892353475829,The Old Bill & Bull,52.462750299044274,-1.8232239871006568,Pub
B25,52.4652531015946,-1.8216892353475829,Oaklands Park,52.46478216292106,-1.8162818009473294,Park
B26,52.46160067115279,-1.7887778777280872,George Pub,52.45845034641045,-1.7873226708617445,Pub
B26,52.46160067115279,-1.7887778777280872,Sheldon Heath Social,52.46212248693916,-1.7829314353164654,Pub
B26,52.46160067115279,-1.7887778777280872,St Bernards Grange,52.463863687295856,-1.7942675083004824,Pub
B26,52.46160067115279,-1.7887778777280872,So Fresh 'n' So Clean,52.45994221,-1.79464267,Dry Cleaner
B26,52.46160067115279,-1.7887778777280872,David Sheward,52.4659376,-1.7898529,Construction & Landscaping
B27,52.44455579430748,-1.822807536523919,Costa Coffee,52.44641109764008,-1.8224406013985976,Coffee Shop
B27,52.44455579430748,-1.822807536523919,wilko,52.4466453,-1.823626,Furniture / Home Store
B27,52.44455579430748,-1.822807536523919,Sainsbury's,52.44574853,-1.82031936,Supermarket
B27,52.44455579430748,-1.822807536523919,Aldi,52.444804445436354,-1.8169137221172569,Supermarket
B27,52.44455579430748,-1.822807536523919,Subway,52.44641788070361,-1.8231594278249896,Sandwich Place
B27,52.44455579430748,-1.822807536523919,Morrisons,52.445995,-1.820513,Supermarket
B27,52.44455579430748,-1.822807536523919,Acocks Green Bowl,52.445698857856165,-1.8248031441739734,Bowling Alley
B27,52.44455579430748,-1.822807536523919,Argos,52.44661028719785,-1.8223141768007411,Warehouse Store
B27,52.44455579430748,-1.822807536523919,The Spread Eagle (Wetherspoon),52.44648817386411,-1.8199778675255418,Pub
B27,52.44455579430748,-1.822807536523919,Inn On The Green,52.44602182647161,-1.8237289438296673,Pub
B27,52.44455579430748,-1.822807536523919,Westley Arms,52.445642,-1.827428,Pub
B27,52.44455579430748,-1.822807536523919,Farmfoods,52.44496037011705,-1.817087458134783,Grocery Store
B28,52.4271993152325,-1.8432138743166355,Raja Monkey,52.427344,-1.841615,Indian Restaurant
B28,52.4271993152325,-1.8432138743166355,Waitrose & Partners,52.42796834938811,-1.8414186032480302,Supermarket
B28,52.4271993152325,-1.8432138743166355,The Bull's Head,52.42886316805344,-1.842198184240994,Pub
B28,52.4271993152325,-1.8432138743166355,Aldi,52.42696,-1.8408363,Supermarket
B29,52.43767823507428,-1.948019711143693,Bear & Staff,52.43869359302991,-1.9414298800458452,Pub
B3,52.48507769321003,-1.9024042360543465,The Wolf,52.48649037415316,-1.9013120068766114,Bar
B3,52.48507769321003,-1.9024042360543465,The Jam House,52.484998801506265,-1.9049001934495244,Music Venue
B3,52.48507769321003,-1.9024042360543465,40 St. Paul's Bar,52.486078472334974,-1.9058784842491148,Cocktail Bar
B3,52.48507769321003,-1.9024042360543465,Purnells,52.4826715429783,-1.901790448754177,Restaurant
B3,52.48507769321003,-1.9024042360543465,Indian Brewery,52.48472400230982,-1.901543363928795,Beer Bar
B3,52.48507769321003,-1.9024042360543465,Saint Kitchen,52.48476775432046,-1.9055125614100825,Café
B3,52.48507769321003,-1.9024042360543465,Itihaas,52.48325391970638,-1.90600664113627,Indian Restaurant
B3,52.48507769321003,-1.9024042360543465,EscapeLive,52.486376440748245,-1.9031092321336378,Escape Room
B3,52.48507769321003,-1.9024042360543465,Otto Pizza,52.48640636459643,-1.9077426195144653,Pizza Place
B3,52.48507769321003,-1.9024042360543465,Cucina Rustica,52.484551,-1.904344,Italian Restaurant
B3,52.48507769321003,-1.9024042360543465,Tattu,52.482355519166155,-1.8990683555603027,Chinese Restaurant
B3,52.48507769321003,-1.9024042360543465,Lasan,52.48508743067945,-1.9078244268894196,Indian Restaurant
B3,52.48507769321003,-1.9024042360543465,Asha's Contemporary Indian Cuisine,52.48139829496564,-1.9019917674377482,Indian Restaurant
B3,52.48507769321003,-1.9024042360543465,Pasta Di Piazza,52.48483092688434,-1.9072782514131585,Italian Restaurant
B3,52.48507769321003,-1.9024042360543465,Syriana,52.486571491275846,-1.901380149183218,Lebanese Restaurant
B3,52.48507769321003,-1.9024042360543465,200 Degrees Coffee,52.48178393527601,-1.8983281650858337,Coffee Shop
B3,52.48507769321003,-1.9024042360543465,Yoga Haven,52.484908080214524,-1.9023884355650436,Yoga Studio
B3,52.48507769321003,-1.9024042360543465,Loki Wine Merchant & Tasting House,52.48201493284286,-1.8973976446697336,Wine Shop
B3,52.48507769321003,-1.9024042360543465,Burning Soul Brewery,52.48890365559039,-1.9054493308067322,Brewery
B3,52.48507769321003,-1.9024042360543465,Urban Coffee Company,52.482422638938175,-1.9005967575889473,Coffee Shop
B3,52.48507769321003,-1.9024042360543465,Peel and Stone,52.48551129053548,-1.902657151222229,Bakery
B3,52.48507769321003,-1.9024042360543465,PureGym,52.484896,-1.898284,Gym / Fitness Center
B3,52.48507769321003,-1.9024042360543465,Coffee Costes,52.48213336524048,-1.9031667709350586,Café
B3,52.48507769321003,-1.9024042360543465,The Asylum,52.48825175156702,-1.902291442235736,Music Venue
B3,52.48507769321003,-1.9024042360543465,Wine Lord,52.487053435344755,-1.9050646510346068,Wine Shop
B3,52.48507769321003,-1.9024042360543465,Fazenda Rodizio Bar & Grill,52.481839,-1.899979,Brazilian Restaurant
B3,52.48507769321003,-1.9024042360543465,Anderson's Bar & Grill,52.48551593359606,-1.9043292288364364,Steakhouse
B3,52.48507769321003,-1.9024042360543465,Old Contemptibles,52.4830432091336,-1.8996021151542664,Pub
B3,52.48507769321003,-1.9024042360543465,Saint Pauls House,52.48572980260032,-1.9051543983801513,Hotel
B3,52.48507769321003,-1.9024042360543465,Opus,52.48234801812563,-1.901541326998481,Restaurant
B3,52.48507769321003,-1.9024042360543465,The Queens Arms,52.483773723923576,-1.9065205903688975,Pub
B3,52.48507769321003,-1.9024042360543465,The Alchemist,52.481875273241606,-1.8991541862487793,Cocktail Bar
B3,52.48507769321003,-1.9024042360543465,Ginger's Bar,52.48129073920829,-1.9016143548122775,Cocktail Bar
B3,52.48507769321003,-1.9024042360543465,Philpotts,52.483104048036815,-1.8961142096358674,Sandwich Place
B3,52.48507769321003,-1.9024042360543465,Stirlings,52.484512866909434,-1.903863209732065,Bar
B3,52.48507769321003,-1.9024042360543465,Milan Indian Cuisine,52.482956892442814,-1.9046691049503992,Indian Restaurant
B3,52.48507769321003,-1.9024042360543465,Edwardian Tea Rooms,52.48073724631185,-1.9030339803075456,Tea Room
B3,52.48507769321003,-1.9024042360543465,Philpotts,52.48228715846592,-1.9036578098598926,Café
B3,52.48507769321003,-1.9024042360543465,Pub du Vin,52.4824616620297,-1.9004661955703661,Pub
B3,52.48507769321003,-1.9024042360543465,Gaucho,52.481765828708966,-1.8998649716377256,Argentinian Restaurant
B3,52.48507769321003,-1.9024042360543465,Sushi Passion,52.48190522124761,-1.8972056799904082,Sushi Restaurant
B3,52.48507769321003,-1.9024042360543465,Anderson and Hill,52.48204550117376,-1.8973218742354225,Deli / Bodega
B3,52.48507769321003,-1.9024042360543465,Home Is Where . . .,52.482303641455715,-1.9004637830602833,Café
B3,52.48507769321003,-1.9024042360543465,Coffee #1,52.481125,-1.9018176,Coffee Shop
B3,52.48507769321003,-1.9024042360543465,Gunmakers Arms,52.486399831275094,-1.8966704607009885,Pub
B3,52.48507769321003,-1.9024042360543465,Henrys,52.486141,-1.905563,Chinese Restaurant
B3,52.48507769321003,-1.9024042360543465,Costa Coffee,52.48254652402496,-1.897903563670933,Coffee Shop
B3,52.48507769321003,-1.9024042360543465,Utopia The Country Bar,52.481992,-1.900166,Bar
B3,52.48507769321003,-1.9024042360543465,The Bull,52.48647368340677,-1.89540421431864,Pub
B3,52.48507769321003,-1.9024042360543465,BLOC Hotel Birmingham,52.48614336340986,-1.9079387921823938,Hotel
B3,52.48507769321003,-1.9024042360543465,The Rectory Bar,52.4845941474002,-1.9063793867826462,Bar
B3,52.48507769321003,-1.9024042360543465,Primitivo Bar & Eatery,52.482440460076596,-1.89888596534729,Bar
B3,52.48507769321003,-1.9024042360543465,Pret A Manger,52.482046790245036,-1.8979364633560183,Sandwich Place
B3,52.48507769321003,-1.9024042360543465,Co-op Food,52.48337680754447,-1.907122483194485,Grocery Store
B3,52.48507769321003,-1.9024042360543465,Hen and Chickens,52.48705968767234,-1.9022460036924977,Indian Restaurant
B3,52.48507769321003,-1.9024042360543465,Gusto,52.48178706423658,-1.8992614746093748,Italian Restaurant
B3,52.48507769321003,-1.9024042360543465,Co-op Food,52.482511,-1.897997,Grocery Store
B3,52.48507769321003,-1.9024042360543465,"Staycity, Charlotte Street",52.48300209697863,-1.9075523462186788,Hotel
B3,52.48507769321003,-1.9024042360543465,Hatters Hostel,52.486464205503424,-1.9043359071194306,Hostel
B3,52.48507769321003,-1.9024042360543465,Holiday Inn Express Birmingham - Snow Hill,52.4848955,-1.8984095,Hotel
B3,52.48507769321003,-1.9024042360543465,Locanta Piccalilli,52.48468646693006,-1.90500408411026,Italian Restaurant
B3,52.48507769321003,-1.9024042360543465,Baguette Du Maison,52.487149637820856,-1.9029628429205658,Sandwich Place
B3,52.48507769321003,-1.9024042360543465,Domino's Pizza,52.4878239,-1.9053892,Pizza Place
B3,52.48507769321003,-1.9024042360543465,The Royal Angus Hotel,52.484962,-1.898145,Hotel
B3,52.48507769321003,-1.9024042360543465,Ibis Styles Hotel,52.481824,-1.906615,Hotel
B3,52.48507769321003,-1.9024042360543465,The Lionel Street Hotel,52.48189936130088,-1.9066292123736488,Hotel
B3,52.48507769321003,-1.9024042360543465,Nozomi Birmingham,52.48185,-1.907352,Japanese Restaurant
B30,52.42192529471069,-1.9277559854958135,Stirchley Wines & Spirits,52.42411818543317,-1.9216104215844052,Wine Shop
B30,52.42192529471069,-1.9277559854958135,Cotteridge Park,52.421417206252436,-1.9281327724456787,Park
B30,52.42192529471069,-1.9277559854958135,Akrams Curry House,52.42416600138999,-1.9215792196152197,Indian Restaurant
B30,52.42192529471069,-1.9277559854958135,Tesco Express,52.4231844,-1.9329127,Grocery Store
B31,52.408057962301534,-1.973420134547994,The Black Horse (Wetherspoon),52.4119164432983,-1.9731669327625783,Pub
B31,52.408057962301534,-1.973420134547994,Northfield Leisure Centre,52.41204,-1.9721454,Gym Pool
B31,52.408057962301534,-1.973420134547994,Just For Pets,52.4124737185174,-1.972354286650781,Pet Store
B31,52.408057962301534,-1.973420134547994,Munch Café,52.40511049105693,-1.9789834773222041,Breakfast Spot
B33,52.48025696862833,-1.7884146973775255,Asda,52.477648,-1.790659,Supermarket
B33,52.48025696862833,-1.7884146973775255,Lea Hall Railway Station (LEH),52.480650112595825,-1.786020000000006,Train Station
B33,52.48025696862833,-1.7884146973775255,Poolway Shops,52.47648508645787,-1.7895901747286638,Shop & Service
B33,52.48025696862833,-1.7884146973775255,Greedy gutz,52.47813,-1.79445,Café
B33,52.48025696862833,-1.7884146973775255,Kwik-Fit,52.48087023760126,-1.7811978560475958,Auto Garage
B34,52.4964179829264,-1.7817138160136956,PC Repair Guru,52.49669514134627,-1.785879135131836,IT Services
B34,52.4964179829264,-1.7817138160136956,Well Shard End - Shard End Crescent,52.49543285432252,-1.7777842283248901,Pharmacy
B34,52.4964179829264,-1.7817138160136956,The Co-operative Food - Shard End,52.494974580274814,-1.7775034282421984,Grocery Store
B35,52.518873106462785,-1.7890876430697447,Wing Wo,52.520399,-1.786226,Chinese Restaurant
B35,52.518873106462785,-1.7890876430697447,"Vmv Food & Wine, Best-one",52.5162937,-1.7879296,Convenience Store
B35,52.518873106462785,-1.7890876430697447,Insworth Drive Shop,52.52247012868959,-1.7897345854400002,Convenience Store
B35,52.518873106462785,-1.7890876430697447,Nouka,52.5175700445272,-1.7946764999218676,Asian Restaurant
B35,52.518873106462785,-1.7890876430697447,Castle Vale Chippy,52.521208176833,-1.7844735364479285,Fish & Chips Shop
B35,52.518873106462785,-1.7890876430697447,Castle Pool,52.514960769789994,-1.789698600769043,Gym Pool
B36,52.504242549024895,-1.7785869037645905,Hickory's Smokehouse,52.50270397984174,-1.7821133136749268,BBQ Joint
B36,52.504242549024895,-1.7785869037645905,The Bradford Arms,52.50281469289459,-1.7746776928547974,Pub
B36,52.504242549024895,-1.7785869037645905,Toby Carvery,52.5026284062248,-1.7748116617386789,English Restaurant
B36,52.504242549024895,-1.7785869037645905,Travelodge,52.50249639116332,-1.7749891227087535,Hotel
B37,52.47841314591236,-1.7422165946326809,Home Bargains,52.4797164,-1.73950541,Discount Store
B37,52.47841314591236,-1.7422165946326809,KFC,52.47897825,-1.7383248,Fast Food Restaurant
B37,52.47841314591236,-1.7422165946326809,wilko,52.48044430532294,-1.738310158252716,Hardware Store
B37,52.47841314591236,-1.7422165946326809,McDonald's,52.477933,-1.739816,Fast Food Restaurant
B37,52.47841314591236,-1.7422165946326809,Argos,52.48037225288159,-1.7392888712369654,Warehouse Store
B37,52.47841314591236,-1.7422165946326809,Chelmsley Wood Shopping Centre,52.480225458681204,-1.7394857701614808,Shopping Mall
B37,52.47841314591236,-1.7422165946326809,Banbury Club,52.48176052780689,-1.7440071504459869,Bar
B38,52.39990943645833,-1.9347703297753702,Complete Carpet Care,52.3976132,-1.9352831,Laundry Service
B38,52.39990943645833,-1.9347703297753702,L R H Property Maintenance,52.40263789999999,-1.9335332,Construction & Landscaping
B38,52.39990943645833,-1.9347703297753702,Sophies Chip Shop,52.398170728381224,-1.9303613455128037,Fast Food Restaurant
B38,52.39990943645833,-1.9347703297753702,Krav Maga Mayhem,52.3961938,-1.9311662,Martial Arts School
B4,52.485781738339035,-1.892890226395312,The Jekyll & Hyde,52.48355982287995,-1.895150677640721,Pub
B4,52.485781738339035,-1.892890226395312,Boston Tea Party,52.48302813782334,-1.89347920363855,Café
B4,52.485781738339035,-1.892890226395312,The Sir Doug Ellis Woodcock Sports Centre,52.486191895507154,-1.886338560267502,Gym / Fitness Center
